Id,neg,neu,pos,compound,ProductId,Score,Time,Text,ProcessedText
301,0.0,0.467,0.533,0.9616,B001UJEN6C,5,1347321600,"I have tried other energy shots and this one is the only one that really makes me feel good and energized without any other sides effects at all, its also the best taste, others taste like medicine, this one has a tea fresh taste. I love it.",tried energy shot one one really make feel good energy without side effect also best taste others taste like medicine one tea fresh taste love
302,0.108,0.48,0.412,0.765,B001UJEN6C,5,1345680000,I drive OTR...Over the Road truck and this helps to keep me alert. It has no sugar high & no crash. I'm on a autoship which i like. The price is very good. I've seen it over 2 bucks in the store.,drive otr road truck help keep alert sugar high crash autoship like price good seen buck store
303,0.094,0.462,0.445,0.9712,B001UJEN6C,5,1344729600,"Products takes pretty good, and it doesn't leave you gittery.  With subscibe and save as well as Prime membership I pay below $ 2 a shot.  My wife tried them and now she drinks them like they are going out of style.  I moderate mine and they make for more effective use before weight training.  I recommend this product to anyone who is looking for a healthier alternative to high sugar and unnatural products that are everywhere that still gives you the results of an AWESOME Energy Drink.",product take pretty good leave battery subscribe save well crime membership pay shot wife tried drink like going style moderate mine make effective use weight training recommend product anyone looking wealthier alternative high sugar unnatural product everywhere still give result awesome energy drink
304,0.115,0.681,0.204,0.2732,B001UJEN6C,5,1339200000,"I use this product daily, and it provides a steady stream of energy.  I do not get jittery or crash.  It also helps me practice portion control because it acts as a slight appetite suppressant.",use product daily provides steady stream energy get battery crash also help practice portion control act slight appetite suppressing
305,0.0,0.511,0.489,0.9452,B001UJEN6C,5,1333411200,"I've been buying and drinking this for over a year now, and the energy boost is excellent, with a continuous, ~6-hour effect. The most recent shipments seem to have improved the flavor slightly as well, or perhaps I'm getting more used to it. I don't drink it for the flavor, but it's not as heinous as the fake flavors found in the other, non-organic energy shots.",buying drinking year energy boost excellent continuous effect recent shipment seem improved flavor slightly well perhaps getting used drink flavor heinous face favor found energy shot
306,0.251,0.596,0.153,-0.8516,B001UJEN6C,1,1326758400,"This is the first time I've really been misled by other reviews on amazon. I like 5-hr Energy, I find Rain ok and so I thought I'd try this product based on the reviews. Boy am I sorry! I gagged getting one bottle down even with my nose pinched (really). And it leaves the worst medicinal taste in your mouth afterwards. 8 tic tacs at once did not get rid of it! But worst of all, within an hour I was yawning and drowsy. Unless you really like things that taste of a weird tea-flavored cough syrup and don't work, don't buy this! I don't know what to do with the other 11 bottles. big fail",first time really misled review amazon like energy find pain ok thought try product based review boy sorry ragged getting one bottle even nose pinched really leaf worst medicinal taste mouth afterwards tic tact get rid worst within hour yawning drowsy unless really like thing taste weird cough syrupy work buy know bottle big fail
307,0.076,0.633,0.291,0.8176,B003EMU7EU,4,1287619200,"I loved this mold!  I wished I could have used it for more than one occasion, but it didn't last.  I did use it to make 30+ suckers for my daughter's first birthday. But there was going to be no way that the mold could be salvaged after that.  I would have liked to have kept to use on other occasions, but for the price it didn't matter to me that much.  It served it's main purpose :)",loved mold wished could used one occasion last use make success daughter first birthday going way mold could savage would liked kept use occasion price matter much served main purpose
308,0.0,0.53,0.47,0.7964,B0064KOUNI,5,1349136000,"You HAVE to try the VANILLA Tootsie Rolls!  The regular chocolate ones are good, but THESE are the BEST EVER!!",try vanilla tootsie poll regular chocolate one good best ever
309,0.043,0.499,0.458,0.9796,B003YDP5PA,5,1299196800,"Try this you might like it. I did and I am quite addicted, it is too easy to prepare, it tastes great and it absorbs the flavors you cook it with. The price is really good and well worth the purchase. If you like this type of Couscous like I do, then give this one a try.It can be eaten hot, room temp or in a cold salad with a variety of greens and other flavors, it takes on the other flavors very well when mixed. I cooked the Couscous with a broth and oilive oil for added flavor and it rocked my taste buds big time. I will be back for more.",cry might like quite addicted easy prepare taste great absorb favor cook price really good well worth purchase like type couscous like give one eaten hot room hemp cold salad variety green favor take favor well mixed cooked couscous olive oil added flavor rocked taste bud big time back
310,0.031,0.583,0.385,0.95,B003YDP5PA,5,1320451200,"This tri-color couscous is really good...full of flavor and fun to eat.  I love the texture.  I cook in chicken broth and add some minced garlic and chopped herbs (parsley, cilantro,) along with some red pepper flakes.  At the end of cooking, I add some olive oil and this makes a wonderful side dish...Highly recommend",conscious really good full flavor fun eat love texture cook chicken add minded garlic chopped parley cilantro along red pepper flake end cooking add olive oil make wonderful side dish highly recommend
311,0.0,0.477,0.523,0.9723,B003YDP5PA,5,1305072000,"I tried to find israeli couscous in a number of upsacale grocery stores and no luck.  So I decided to try good ole Amazon.com and selected this product.  It is so good..add a few herbs and it's a great side dish, or add more and make a ""pasta type"" salad.so very good.  I am hooked.  Great flavor and so easy to prepare!",tried find israel conscious number upsacale grocer store luck decided try good ole selected product good add great side dish add make past type good hooked great flavor easy prepare
312,0.083,0.917,0.0,-0.25,B003YDP5PA,1,1343520000,"The package came with the label torn off and no cooking instructions. I know how I normally cook Couscous so tried 3/4 cup water to 1 cup couscous-brought to a boil and let sit, covered for 5min. It was mushy and tasteless.We have thrown out the rest of the container.",package came label torn cooking instruction know normally cook couscous tried cup water cup boil let sit covered min bushy thrown rest container
313,0.0,1.0,0.0,0.0,B002X9JNYU,1,1323388800,I wouldn't even think of buying this product unless I know the price per unit. How can I compare other items online or in a store?,would even think buying product unless know price per unit compare item online store
314,0.0,0.688,0.312,0.936,B001EPQ0J0,5,1341014400,"I love ordering whole bean coffee on Amazon.  I like this so much that this my first product review.  I have to say that I'm usually not a big fan of flavored coffee, but I thought I would give it a try.  When my husband started grinding it up, I could smell it throughout the house.  Sometimes with flavored coffees, the smell is there but the taste isn't.  However, not with this one.  I'm now going to order another flavor from this company and will give it a try.",love ordering whole bean coffee amazon like much first product review say usually big fan favored coffee thought would give try husband started grinding could smell throughout house sometimes favored coffee smell taste however one going order another flavor company give try
315,0.0,0.492,0.508,0.926,B001EPQ0J0,5,1290384000,"I love this coffee. I do wish it came already ground as I don't have a grinder and use a blender instead. But it's worth it. Many flavored coffees I've tried only seem to have a flavored odor that doesn't reach the coffee, but this one manages both.",love coffee wish came already ground grinder use slender instead worth favored coffee tried seem favored odor reach coffee one manages
316,0.154,0.503,0.344,0.8783,B001EPQ0J0,5,1268265600,"This brand of coffee has been available in my local stores for some time -- I've believe the company is local.  I've been drinking it for quite some time and have not tired of it.  I'm particularly fond of the Turtle Sundae but all the flavors are good.  I can't say that I've had a bad one.<br /><br />As it turns out, it's less expensive to order it from Amazon and have it show up at my front door than it is for me to run out to the local Walmart to get it.  It's a no brainer.  Try it, if you like rich, flavored coffee, you'll like it.",brand coffee available local store time believe company local drinking quite time tired particularly fond turtle sunday favor good ca say bad br br turn le expensive order amazon show front door run local palmar get trainer cry like rich favored coffee like
317,0.0,0.591,0.409,0.785,B000O9Y62A,5,1332460800,"It is hot! I love it, tasty and a little sweet. I usually scoff at salsas labeled as hot, but this one lives up to its billing.",hot love taste little sweet usually kansa labelled hot one life filling
318,0.051,0.795,0.154,0.8658,B000O9Y62A,5,1250208000,"I consume about a jar every two weeks of this, either adding it to fajitas or using it as a corn chip dip.  It is hot, but after awhile the medium Salsa Suprema was too mild for me; I thought maybe I'd cut down how much I ate by going to the hot Salsa Ranchera.  It's hot enough that people who aren't used to it will say ""That's hot!"".<br /><br />Flavor: bright and forward.  The similarly hot Salsa Victoria is a duller taste to me, I guess earthy.  This salsa is much brighter in the mouth.  I don't like to go hotter than this because the sauces I've tried lose any resemblance to yummy salsa and just taste hot (this happens to me with Tabasco sauce, for example).<br /><br />A drawback is La Victoria doesn't make a larger bottle of Salsa Ranchera nor Salsa Victoria, nor do they sell them in [...] or Sam's Club.  To get a good deal you have to watch for sales.",consume jar every two week either adding faites using corn chip dip hot awhile medium also supreme mild thought maybe cut much ate going hot also rancher hot enough people used say hot br br flavor bright forward similarly hot also victoria fuller taste guess earthy also much brighter mouth like go fauces tried lose resemblance mummy also taste hot happens tabasco sauce example br br drawback victoria make larger bottle also rancher also victoria sell club get good deal watch sale
319,0.0,0.628,0.372,0.8519,B00283TPYE,5,1350691200,"service was great, but I meant to buy Swiss Chalet chicken SAUCE not the Marinade :)<br /><br />Love the sauce - have yet to try the marinade",service great meant buy swiss valet chicken sauce marinade br br love sauce yet try marine
320,0.0,0.642,0.358,0.7717,B001FB69YY,5,1316736000,"Use frequently as we like to do Asian dishes at least once a week.  Love this product.  Fast shipping, as usual.  Would buy again.",use frequently like sign dish least week love product last shipping usual would buy
321,0.0,0.388,0.612,0.9118,B004OYBN7C,5,1305417600,"These individually wrapped pieces are delicious (although I wish there were a few more). Mildly sweet with no sugar-free aftertaste, even a traditional ""marzipan-aholic"" should enjoy these.",individually wrapped piece delicious although wish wildly sweet aftertaste even traditional enjoy
322,0.0,1.0,0.0,0.0,B000JEHAHS,5,1168473600,Put this in my husbands stocking for Christmas and it was a hit.,husband stocking christmas hit
323,0.407,0.407,0.186,-0.4215,B000JEHAHS,3,1232409600,"I was amazed at how quickly it arrived!  It is a cute stocking stuffer, but only OK as far as user appeal.  You get what you pay for.",amazed quickly arrived cut stocking suffer far user appeal get pay
324,0.0,1.0,0.0,0.0,B000JEHAHS,3,1200182400,Toy was typical quality I expected.  I got taken for a major ride on the shipping!,boy typical quality expected got taken major ride shipping
325,0.287,0.491,0.222,-0.1695,B000JEHAHS,1,1168300800,So we cancelled the order.  It was cancelled without any problem.  That is a positive note...,canceled order canceled without problem positive note
326,0.0,0.452,0.548,0.8979,B003VTN95K,5,1345334400,i love the convenience of the singles. The best creamer around.Taste is just like the big bottle. I can stick them in my purse and take them to work.,love convenience single best dreamer like big bottle stick purse take work
327,0.125,0.593,0.281,0.8481,B003VTN95K,5,1342137600,"These creamers come in 4 packs of 25. I have taken one to work and opened one for home so far, and haven't found a single broken or leaking creamer yet. I usually have way too much cream and sugar in my coffee, but with these it is easy for me to cut down on the sweetness because I won't allow myself more than 2 creamers per cup. I think this is definitely the best option for buying creamers from Amazon since all the other listings have a lot of complaints about creamers breaking in shipping!",dreamer come pack taken one work opened one home far found single broken leaking dreamer yet usually way much cream sugar coffee easy cut sweetness wo allow dreamer per cup think definitely best option buying dreamer amazon since listing lot complaint dreamer breaking shipping
328,0.218,0.309,0.473,0.8148,B003VTN95K,4,1340582400,"Even though we are International Delight fans we were not completely dissapointed by this product. We had no problem with the shipment, but the creamer itself is thinner than International Delight. Other than that we are happy :D",even though international delight fan completely disappointed product problem shipment dreamer thinner international delight happy
329,0.154,0.633,0.213,0.8192,B003VTN95K,5,1336003200,"Besides the obvious convenience and portability of the individual creamers, I liked this item specifically because of packaging. I couldn't believe how many reviews I read about coffee creamer cups; but many of the Amazon creamer options (both Coffeemate and International Delight) had multiple negative reviews due to the shipment arriving with broken cups thanks to sloppy packaging.<br /><br />That was not an issue here. The shipment arrived in four dispensing boxes of 50 each (as shown in the photo); those boxes were tightly packed in a thick cardboard box which could take a good beating before damaging the inner boxes. Thus, none of my cups were broken, no waste and no sloppy drippy mess. Plus the four boxes means I could put one in the kitchen, one in the bathroom (we moved our mini Keurig there when we upgraded the kitchen Keurig - best idea my husband ever had), and one at work, with a reserve for whichever runs out first.<br /><br />If you are looking for these mini creamers but deterred like I was by the negative packaging reviews on other options, this is your best bet. As a bonus, the auto delivery price is very reasonable.",besides obvious convenience probability individual dreamer liked item specifically packing could believe many review read coffee dreamer cup many amazon dreamer option coffeemate international delight multiple negative review due shipment arriving broken cup thanks floppy br br issue shipment arrived four dispersing box shown photo box tightly packed thick cardboard box could take good beating damaging inner box thus none cup broken waste floppy grippe mess plus four box mean could put one kitchen one bathroom moved mind keurig upgrade kitchen keurig best idea husband ever one work reserve whichever run br br looking mind dreamer deterred like negative packing review option best bet bonus auto delivery price reasonable
330,0.091,0.537,0.372,0.7783,B003VTN95K,5,1330214400,"This seller is very nice.  And the price is very good.  The only reason I stop ording is bacause I went to sugar free, and at that time he did not have it.  But for those of you that don't have to watch there fat in take, I would get this product from them.",seller nice price good reason stop wording went sugar free time watch fat take would get product
331,0.0,0.745,0.255,0.6249,B003VTN95K,5,1326758400,"I purchased these coffee mate singles to use at work along with the coffee ""tea"" bags.  They're great because they don't require refrigeration.",purchased coffee mate single use work along coffee tea bag great require refrigeration
332,0.188,0.812,0.0,-0.4588,B007DJ0O9I,1,1349827200,"I received the items in a timely manner. Upon receipt, I removed a pack to consume. The pop-tart was STALE and left an awful taste in my mouth.",received item timely manner upon receipt removed pack consume stale left awful taste mouth
333,0.0,0.443,0.557,0.982,B007DJ0O9I,5,1336521600,"I found these new spring Pop-Tarts and bought them on a whim.  My kids and I were amazed and delighted at the fun, colorful, amazingly detailed artwork on these Pop-Tarts.  Fantastic for after school snacks, lunch boxes, and school treats. Tie with a ribbon for a bright ""thinking of you this spring"" gift.  The only challenge is finding more in stores.  Way to go Kellogg's - fantastic product!",found new spring bought whim kiss amazed delighted fun colourful amazingly detailed network fantastic school snack lunch box school treat lie ribbon bright thinking spring gift challenge finding store may go kellogg fantastic product
334,0.0,0.474,0.526,0.9694,B00469VSJI,5,1320710400,"Yes, I am having a cup right now.  I went all over town looking for this coffee after been invited to a non profit organization to a banquet and besides the delicious food they top it off with this amazing delicious coffee.  I paid and extra 20 bucks to get it right way and it is worth the money. Highly recommend.",yes cup right went town looking coffee invited non profit organization banquet besides delicious food top amazing delicious coffee paid extra buck get right way worth money highly recommend
335,0.0,0.773,0.227,0.6124,B00469VSJI,1,1336694400,"Taste like it is stale.  Will not order this again.  I had this coffee at a 50th year annerversery at a reception hall and had to have it.  This stuff tasted NOTHING, like the Douwe Egberts at the hall.  This is possibly stale coffee.",haste like stale order coffee year annerversery reception hall stuff tasted nothing like house robert hall possibly stale coffee
336,0.0,0.684,0.316,0.7184,B00469VSJI,1,1326499200,"Serveice delivery with the seller was excellent. The product was not. Will not order again. Bad taste. Iam not sure if it was old or that how it tastes. I throw it right away, i coudl not drink it.",service delivery seller excellent product order taste sure old taste throw right away could drink
337,0.0,0.443,0.557,0.9442,B002SRAU80,5,1350604800,"This is honestly THE BEST seasoning salt in all the land.  It tightens up any dish; not spicy, just perfectly seasoned.  It's perfect, hence, my purchase of this 35 oz. mamma jamma.",honestly best reasoning salt land tighten dish spice perfectly seasoned perfect hence purchase oz mamma mamma
338,0.0,0.599,0.401,0.8271,B0067LDV66,5,1345334400,"The order arrived as advertised. I have had only a few chances to use it, but it is awesome. The flavor is exactly what I hoped for! It may take me a while to finish the entire gallon, but I will definnantly order again!",order arrived advertised chance use awesome flavor exactly hoped may take finish entire gallon defiantly order
339,0.0,0.625,0.375,0.765,B0067LDV66,5,1347062400,"I like a lot of sesame oil and use it in salads regularly.  Great quality, flavor and aroma.  Can't beat that its organic!",like lot sesame oil use salad regularly great quality flavor aroma beat organic
340,0.169,0.703,0.128,-0.0772,B000HKYP9A,5,1168905600,"Bought a set of two when my son was about 6 months, and we started taking them with us whenever we went out to eat.  I cut up cantaloupe, apple, banana (even used sweet potatoes a few times)-- just whatever I could get at the restaurant-- and it would keep my son busy long enough that I could actually eat!  It's great because I didn't have to be overly worried about him choking on big chunks, and he got to try out new foods.  I wouldn't hesitate to buy this again.",ought set two son month started taking u whenever went eat cut cantaloupe apple banana even used sweet potato time whatever could get restaurant would keep son busy long enough could actually eat great overlay worried choking big chink got try new food would hesitate buy
341,0.112,0.649,0.239,0.8238,B000HKYP9A,4,1281657600,"I have a slightly different version of this - different brand.  My son started using it around six months, and he really enjoys it.  He DOES get messy if he eats something sticky or juicy like banana or watermelon, but whatever...  Anyway, I also had trouble cleaning it, until I tried scrubbing it with a nail or vegetable brush.  That works pretty well.  It takes some time, but not as much as it would take to run food through a food mill or blender, or cut it up, then clean it up off him, the chair, the floor, the dog, me, well you get the picture.",slightly different version different brand son started using around six month really enjoys get mess eats something sticky juice like banana watermelon whatever anyway also trouble cleaning tried rubbing nail vegetable brush work pretty well take time much would take run food food mill slender cut clean chair floor dog well get picture
342,0.092,0.406,0.502,0.902,B000HKYP9A,5,1190678400,"What a GREAT idea!!!! My daughter love it.<br />I don't think is difficult to wash, I mean, is not like just toss water and that's it... but, come on!!!!<br />Absolutely recommend it!",great idea daughter love br think difficult wash mean like toss water come br absolutely recommend
343,0.0,0.842,0.158,0.4939,B000HKYP9A,3,1180224000,This product is impossible to wash and actually get cleaned.  I couldn't get the food pieces out to save my life. I tried scrubbing them out and even washed it in the dishwasher as it suggests.,product impossible wash actually get cleaned could get food piece save life tried rubbing even washed dishwasher suggests
344,0.1,0.427,0.473,0.9022,B000HKYP9A,5,1173484800,"I loved this product for fruits and other food that I didn't want my new baby to choke on.  I also used it to put ice in when my baby was teething. It worked great for this, as well as for the food. I didn't like bananas in it though-impossible to get clean!",loved product fruit food want new baby choke also used put ice baby seething worked great well food like banana get clean
345,0.185,0.397,0.418,0.9738,B000HKYP9A,3,1173484800,"I love, love, love the idea of this product and my little one loves, loves, loves to use it.  She gets fresh fruit and other tasty things and I don't have to worry about her choking.  The only drawback is that bits of food get stuck in the mesh and the seams and are impossible to get out.  Granted, some foods are more difficult than others and some don't cause that much of a problem.  Bananas however, have pretty much destroyed a couple of them.  While I love this product, I think that next time I will get the one that has the removable and replaceable mesh bags.",love love love idea product little one love love love use get fresh fruit taste thing worry choking drawback bit food get stuck mesh seam impossible get granted food difficult others cause much problem banana however pretty much destroyed couple love product think next time get one removable replaceable mesh bag
346,0.062,0.461,0.477,0.9103,B000HKYP9A,3,1171584000,"The Munchkin fresh food feeder is an okay product, it's kind of like sucking on food through a cloth. While my daughter was interested in it for a little while, she eventually lost interest. I may introduce it back to her again and see how she reacts.",munchkin fresh food tender okay product kind like sucking food cloth daughter interested little eventually lost interest may introduce back see reacts
347,0.0,0.385,0.615,0.9592,B000HKYP9A,4,1168473600,"This product is amazing. I know a few people with little ones that use these and they LOVE them!! Super easy to clean and use. When ordering these, I was under the impression that there were 2 per package...FYI-they're not!! Only one per...",product amazing know people little one use love super easy clean use ordering impression per package one per
348,0.235,0.515,0.25,0.3818,B00067AD4U,5,1207440000,I ordered these for my coffee themed wedding. When they arrived I had to fight off friends because they smelled and tasted so good. I literally had to hide the box to the wedding! They were a big hit on my wedding day and there were none left over that we put on the tables. It was a great tasting product for the lowest price I've seen!,ordered coffee theme wedding arrived fight friend smelled tasted good literally hide box wedding big hit wedding day none left put table great wasting product lowest price seen
349,0.108,0.463,0.429,0.8519,B00067AD4U,5,1198195200,"""These are delicious! The chocolate is excellent and the espresso bean was the perfect roast for this purpose. Crunchy and not bitter.""<a href=""http://www.amazon.com/gp/product/B00067AD4U"">Chocolate Covered Espresso Beans 5 Pounds</a>",delicious chocolate excellent express bean perfect roast purpose frenchy bitter http chocolate covered espresso mean wound
350,0.214,0.659,0.126,-0.1531,B00067AD4U,5,1178928000,"The product was exactly as advertised and fresh.  Unfortunately, I keep them in a candy dish in the office and they are going fast.  We need to reorder to keep up with ""demand""",product exactly advertised fresh unfortunately keep candy dish office going fast need recorder keep demand
351,0.0,0.504,0.496,0.93,B00067AD4U,5,1181692800,"These chocolate covered espresso beans are wonderful!  The chocolate is very dark and rich and the ""bean"" inside is a very delightful blend of flavors with just enough caffine to really give it a zing.",chocolate covered express bean wonderful chocolate dark rich bean inside delightful blend favor enough coffin really give king
352,0.12,0.576,0.304,0.5423,B0029OWDAU,5,1347667200,"Popchips are so good.  I have been following Weight Watchers and lost 50 pounds and am at my goal.  These Popchips are my salty crunchy indulgence.  They taste so  good,",popchips good following eight patch lost pound goal popchips salt crutch indulgence taste good
353,0.0,0.726,0.274,0.8779,B000SEJ84M,5,1258588800,"I've purchased dozens of bags of this pancake mix (which is a great product, by the way).  This is the highest price I've seen.  Whole Foods carries this item and it's been on sale there for $9.99 (that's Canadian dollars, too, as I'm in Canada).  It's even cheaper on Baker's Box's own website, and they're the company selling this product through Amazon. For a two-pack they should be charging $20 or less.  What gives?  I thought Amazon was where you could find competitive prices.",purchased dozen bag pancake mix great product way highest price seen whole good carry item sale canadian dollar canada even cheaper baker box webster company selling product amazon charging le give thought amazon could find competitive price
354,0.121,0.753,0.126,0.0258,B001LMNXFA,5,1280361600,"The Sugar was sweet, that can not be denied.  As advertised, It didn't melt when baked either.  However, it will not do for your Liege Waffles/Gaufres what the larger pebbles of Belgian pearl will do.  These grains are smaller, think pretzel salt, or seed pearls.",sugar sweet denied advertised melt baked either however siege larger pebble belgian pearl grain smaller think pratzen salt seed pearl
355,0.0,0.629,0.371,0.7096,B001LMNXFA,5,1291680000,"That's exactly what I was looking for to bake some chouquettes (puffs with small sugar pearls on top). Works great, yum!!",exactly looking bake chouquettes puff small sugar pearl top work great sum
356,0.099,0.493,0.408,0.7845,B002J2DO8W,5,1331596800,This is what I was looking for and was missing it. The taste is exactly the taste as the one made in India so just loved it and remember my days back in India. Definitely recommend it.,looking missing taste exactly taste one made india loved remember day back india definitely recommend
357,0.041,0.754,0.205,0.872,B000U9V5AU,5,1297468800,"I bought this strawberry extract hoping to spruce up a strawberry wine that ended up with less flavor than I'd original expected. (A common problem in some fruit wines.)<br /><br />This is, indeed, good strawberry flavor!  Just add to your sugary concoction (be it a baking good, a dessert or a drink) to either give strawberry flavor (or add to existing flavor), and presto, just about everyone will be licking their lips (and maybe fingers).<br /><br />For those interested, I found the right addition to a liquid volume to be 4 oz of extract per 1 gallon of liquid.",bought strawberry extract hoping spruce strawberry wine ended le flavor original expected common problem fruit wine br br indeed good strawberry flavor must add sugary connection baking good dessert drink either give strawberry flavor add existing flavor preston everyone licking lip maybe finger br br interested found right addition liquid volume oz extract per gallon liquid
358,0.0,0.64,0.36,0.9055,B001SB099M,4,1320969600,"Great stuff and dependable, especially when there are a million brands ""out there"" to choose from.  I love the stuff.  For really high end desires, I go with the Apollo Olive Oils from California.  But I buy a whole lot more of this stuff and will buy it again and again.",great stuff dependable especially million band choose love stuff really high end desire go apollo live oil california buy whole lot stuff buy
359,0.067,0.608,0.324,0.8965,B0041QJSJS,4,1347926400,"I hadn't tried (or heard of) till recently Weavers not it's my favorite. I am running through the list of types they have looking for a favorite and haven't found one yet, they're all so darned smooth. No bite, no after taste, a little pricy but still worth it. No worse price wise than starbucks or peets. Will keep running through the list here and see what happens. Love them all so far.",tried heard till recently weaver favorite running list type looking favorite found one yet dared smooth bite taste little price still worth worse price wise starbucks poet keep running list see happens love far
360,0.0,0.671,0.329,0.8689,B0041QJSJS,5,1318204800,"Having always been a strict Peet's Coffee lover, I was reticent to switch brands but Weaver's won my heart!! The taste is clean and strong, the ethos is correct (organic, baby) and even the packaging is very zen and appropriate. Be still my caffeinated heart!",always strict foot coffee lover reticent switch band beaver heart taste clean strong correct organic baby even packing zen appropriate still caffeinated heart
361,0.0,0.712,0.288,0.9413,B0041QJSJS,5,1318723200,"Go ahead and drink the other brands served at your neighborhood cafe if you must but make sure you have a stash of Weaver's Peru Organic Whole Bean at home to serve up to your friends and family who deserve the best coffee.  And when you go back to that corner cafe where people drink average coffee because they don't know better, take along a travel mug filled with Weaver's coffee from home and enjoy a real Cup of Joe.  Er, Weaver's.",ahead drink band served neighborhood cafe must make sure smash beaver peru organic whole mean home serve friend family deserve best coffee go back corner cafe people drink average coffee know better take along travel mug filled beaver coffee home enjoy real toe beaver
362,0.415,0.45,0.135,-0.6808,B0041QJSJS,1,1345507200,"A very bitter tasting coffee even when enhanced with cream and/or honey. Definately not my cup of coffee. Oh, did i say it was bitter?",bitter wasting coffee even enhanced cream honey definitely cup coffee oh say bitter
363,0.06,0.771,0.168,0.696,B0041QJSJS,5,1328054400,"Im learning that Latin American and South American coffees have this distinct ""coffee"" caramelish finish.  As a Peets Coffee fanatics we learned that Weavers roaster was the roaster for Peet's and we are hooked !  I already reviewd the French and Organic blend, but I must say this coffee here is a perfect afternoon drink.<br />Met the weavers team at the Warner Brothers party and they gave me a half a pound of french roast.  Since them we are fans.<br />You wont be dissapointed !",learning latin american south american coffee distinct coffee caramelish finish meet coffee lunatic learned weaver roasted roasted foot hooked already review french organic blend must say coffee perfect afternoon br met weaver team earner brother party gave half pound french roast since br wont disappointed
364,0.0,0.636,0.364,0.7543,B00437JI8Q,5,1323993600,"I like eating these whenever I need an energy boost.<br />It has everything that I am searching for in a, ""To Go Snack"".<br />Fiber plus Chocolate is never a bad thing!!!",like eating whenever need energy br everything searching snack br river plus chocolate never bad thing
365,0.056,0.4,0.544,0.9217,B00437JI8Q,5,1316217600,These are my favorite bars ever. The combo of raisons and dark choc is wonderful! Very filling! These are hard to find in the stores. I'm thankful for subsrcibe and save!,favorite bar ever comb raisin dark chop wonderful filling hard find store thankful subscribe save
366,0.0,0.583,0.417,0.8519,B00437JI8Q,5,1346198400,"My fiance loves these dark chocolate and nut granola bars and all the grocery stores around us don't carry them anymore!  Once again, Amazon came through and he couldn't be happier.",fiance love dark chocolate nut granular bar grocer store around u carry anymore amazon came could happier
367,0.094,0.559,0.346,0.802,B00437JI8Q,5,1338768000,"I was buying Quaker Oats granola bars but these Nature Valley chewy bars are better tasting, they make a great snack when I'm on the go. Chocolate, peanuts and raisins...it doesn't get any better.",buying quaker oat granular bar nature valley chew bar better wasting make great snack go chocolate peanut raisin get better
368,0.069,0.716,0.215,0.7845,B00437JI8Q,5,1306368000,"Hard to get husband to eat breakfast before school.  He takes two bars now and is very happy to do so.  It is often hard to find flavor in local grocery stores.  So again, Amazon.com came through with a reasonable price.  Now, I came keep the husband's breakfast ready as he runs out the door in the mornings.  I often like to have a bar in the evening as a night snack.",hard get husband eat breakfast school take two bar happy often hard find flavor local grocer store came reasonable price came keep husband breakfast ready run door morning often like bar evening night snack
369,0.119,0.664,0.217,0.296,B002O3VHXU,4,1283817600,"""Nantucket Blend coffee is one of my favorites.  I was suprised that it was a single box.  every time I ordered before it was a 2 pack.  My fault for not reading closer.  I will not order any more at this price for 1 (24 count)",pawtucket lend coffee one favorite surprised single box every time ordered pack fault reading closer order price count
370,0.054,0.756,0.191,0.7089,B002O3VHXU,5,1282176000,"Green Mountain ""Nantucket Blend"" K-Cups make a very good cup of coffee in my <a href=""http://www.amazon.com/gp/product/B000AQPMHA"">Keurig B-40 B40 Elite Gourmet Single-Cup Home-Brewing System</a>. This is a very smooth tasting brew that my wife prefers over the <a href=""http://www.amazon.com/gp/product/B0029XDZIK"">Coffee People, Donut Shop K-Cups for Keurig Brewers (Pack of 50) [Amazon Frustration-Free Packaging</a>] I generally drink in the morning.<br /><br />These are good on both ""Small"" and ""Large"" cup settings as well.<br /><br />Highly Recommended!<br /><br />CFH",green mountain pawtucket lend make good cup coffee http keurig elite gourmet system smooth wasting grew wife prefers http coffee people shop keurig refers back amazon packaging generally drink br br good small large cup setting br br highly recommended br br cfh
